ride_id,trip_date,pickup_timestamp,dropoff_timestamp,driver_id,customer_id,pickup_city,drop_city,vehicle_type,payment_mode,trip_status,distance_km,fare_amount,surge_multiplier,driver_rating,customer_rating,luggage_count,fuel_type,booking_channel,load_timestamp
204076,2025-02-17,2025-02-17 19:18:00,2025-02-17 19:42:00,D4255,C83278,Chennai,Pune,Bike,Cash,Cancelled,21.11,332.16,2.0,3.7,3.5,1,Diesel,Corporate,2026-06-27 14:11:36.316262
204077,2025-02-20,2025-02-20 11:08:00,2025-02-20 12:26:00,D5459,C14802,Pune,Mumbai,SUV,Debit Card,No Show,23.61,721.58,2.0,3.5,3.4,0,Diesel,App,2026-06-27 14:11:36.316279
204078,2025-02-13,2025-02-13 23:11:00,2025-02-13 23:43:00,D5171,C22951,Pune,Mumbai,Mini,UPI,Cancelled,15.38,1277.66,1.2,4.6,3.4,1,CNG,Corporate,2026-06-27 14:11:36.316296
204079,2025-02-18,2025-02-18 21:40:00,2025-02-18 23:04:00,D5960,C79411,Chennai,Mumbai,Sedan,Wallet,Completed,8.55,629.17,1.2,3.5,4.6,2,CNG,App,2026-06-27 14:11:36.316418
204080,2025-02-25,2025-02-25 13:08:00,2025-02-25 13:48:00,D8990,C77983,Hyderabad,Pune,Bike,UPI,Cancelled,8.0,489.49,1.5,4.7,4.9,2,Petrol,Corporate,2026-06-27 14:11:36.316479
204081,2025-02-16,2025-02-16 18:25:00,2025-02-16 19:42:00,D3399,C17371,Hyderabad,Chennai,Mini,Wallet,No Show,39.28,293.43,1.2,3.8,3.1,4,CNG,App,2026-06-27 14:11:36.316509
204082,2025-02-21,2025-02-21 14:28:00,2025-02-21 15:13:00,D7441,C98175,Bengaluru,Mumbai,SUV,Cash,Cancelled,10.98,279.44,1.0,4.3,3.1,0,Diesel,Corporate,2026-06-27 14:11:36.316527
204083,2025-02-15,2025-02-15 01:36:00,2025-02-15 02:39:00,D5839,C39505,Bengaluru,Bengaluru,Sedan,Wallet,Completed,3.83,420.18,1.0,4.8,4.6,0,Petrol,App,2026-06-27 14:11:36.316544
204084,2025-02-18,2025-02-18 06:10:00,2025-02-18 07:13:00,D9962,C66937,Delhi,Bengaluru,Sedan,Credit Card,Completed,37.0,645.09,2.0,4.1,4.3,0,CNG,Corporate,2026-06-27 14:11:36.316561
204085,2025-02-13,2025-02-13 20:58:00,2025-02-13 21:30:00,D2339,C30907,Pune,Hyderabad,Sedan,Wallet,Cancelled,36.2,1331.81,2.0,4.3,4.7,0,Petrol,Corporate,2026-06-27 14:11:36.316583
204086,2025-02-21,2025-02-21 16:34:00,2025-02-21 16:51:00,D6649,C89665,Chennai,Delhi,Mini,UPI,Cancelled,6.8,95.19,1.5,4.3,4.8,0,Diesel,App,2026-06-27 14:11:36.316602
204087,2025-02-24,2025-02-24 17:27:00,2025-02-24 18:35:00,D3205,C11485,Chennai,Mumbai,Mini,Debit Card,No Show,29.87,937.06,1.5,4.7,3.1,0,Petrol,App,2026-06-27 14:11:36.316622
204088,2025-02-12,2025-02-12 14:10:00,2025-02-12 14:39:00,D3146,C79605,Delhi,Bengaluru,SUV,UPI,Cancelled,23.85,244.77,1.2,4.6,4.6,0,EV,App,2026-06-27 14:11:36.316639
204089,2025-02-04,2025-02-04 09:41:00,2025-02-04 10:52:00,D1286,C78166,Hyderabad,Delhi,Sedan,Credit Card,Completed,8.64,651.88,2.0,3.7,4.3,1,Diesel,Corporate,2026-06-27 14:11:36.316657
204090,2025-02-04,2025-02-04 18:25:00,2025-02-04 19:29:00,D6420,C30193,Delhi,Mumbai,SUV,UPI,Cancelled,19.46,120.56,1.0,3.7,4.1,1,Diesel,App,2026-06-27 14:11:36.316693
204091,2025-02-08,2025-02-08 17:52:00,2025-02-08 18:59:00,D9865,C30457,Chennai,Pune,SUV,Cash,Cancelled,12.69,1276.05,2.0,3.6,4.2,4,Petrol,Corporate,2026-06-27 14:11:36.316739
204092,2025-02-09,2025-02-09 00:15:00,2025-02-09 01:42:00,D6213,C60327,Pune,Delhi,Sedan,Cash,Cancelled,35.33,547.49,2.0,4.5,3.4,2,Diesel,App,2026-06-27 14:11:36.316773
204093,2025-02-09,2025-02-09 11:12:00,2025-02-09 11:29:00,D8326,C76479,Pune,Hyderabad,SUV,Debit Card,Completed,9.57,1025.7,2.0,3.2,5.0,0,Diesel,Corporate,2026-06-27 14:11:36.316821
204094,2025-02-13,2025-02-13 06:27:00,2025-02-13 07:07:00,D5961,C69368,Pune,Delhi,Bike,Debit Card,No Show,28.07,1336.14,1.5,4.3,4.8,1,Petrol,App,2026-06-27 14:11:36.316852
204095,2025-02-28,2025-02-28 01:34:00,2025-02-28 02:17:00,D6343,C75556,Hyderabad,Bengaluru,Mini,UPI,Completed,2.0,1492.08,1.5,3.9,4.9,4,Diesel,Corporate,2026-06-27 14:11:36.316884
204096,2025-02-23,2025-02-23 05:32:00,2025-02-23 06:32:00,D8986,C12984,Hyderabad,Delhi,SUV,Cash,Cancelled,29.73,1402.5,1.5,4.8,4.7,1,CNG,App,2026-06-27 14:11:36.316899
204097,2025-02-03,2025-02-03 21:12:00,2025-02-03 22:09:00,D9026,C42008,Delhi,Chennai,SUV,Credit Card,No Show,22.76,1347.02,2.0,4.7,4.7,4,CNG,Corporate,2026-06-27 14:11:36.316914
204098,2025-02-22,2025-02-22 20:15:00,2025-02-22 21:14:00,D9165,C19946,Delhi,Pune,Bike,UPI,Completed,29.17,927.0,1.0,4.2,4.3,4,CNG,Corporate,2026-06-27 14:11:36.316946
204099,2025-02-25,2025-02-25 18:30:00,2025-02-25 18:35:00,D1775,C65259,Pune,Chennai,Bike,Wallet,Cancelled,17.45,926.34,1.0,3.0,4.5,0,CNG,App,2026-06-27 14:11:36.316980
204100,2025-02-20,2025-02-20 13:30:00,2025-02-20 14:43:00,D5827,C53533,Hyderabad,Chennai,SUV,Credit Card,Cancelled,22.0,416.51,2.0,4.6,4.6,4,Diesel,App,2026-06-27 14:11:36.317025
204101,2025-02-15,2025-02-15 03:53:00,2025-02-15 05:14:00,D1925,C39929,Mumbai,Hyderabad,SUV,UPI,Completed,21.77,323.58,2.0,4.3,4.6,2,Petrol,Corporate,2026-06-27 14:11:36.317099
204102,2025-02-24,2025-02-24 08:30:00,2025-02-24 09:34:00,D8774,C61073,Pune,Hyderabad,Mini,Cash,Completed,14.03,105.87,1.0,4.6,3.2,3,Petrol,App,2026-06-27 14:11:36.317143
204103,2025-02-24,2025-02-24 16:56:00,2025-02-24 17:59:00,D9363,C46578,Chennai,Bengaluru,Auto,Wallet,Completed,33.63,1451.84,1.0,4.5,3.4,1,EV,App,2026-06-27 14:11:36.317167
204104,2025-02-04,2025-02-04 11:57:00,2025-02-04 13:21:00,D7079,C12604,Mumbai,Bengaluru,SUV,Cash,Completed,25.8,1469.67,1.2,3.5,4.2,0,Petrol,App,2026-06-27 14:11:36.317187
204105,2025-02-20,2025-02-20 03:48:00,2025-02-20 04:21:00,D6452,C83003,Hyderabad,Hyderabad,Mini,Debit Card,Completed,16.43,1280.71,1.0,4.7,4.0,3,CNG,App,2026-06-27 14:11:36.317205
204106,2025-02-24,2025-02-24 03:16:00,2025-02-24 03:31:00,D6423,C59024,Hyderabad,Mumbai,Bike,Credit Card,No Show,32.8,1234.59,1.2,3.0,4.3,4,Petrol,App,2026-06-27 14:11:36.317222
204107,2025-02-16,2025-02-16 10:05:00,2025-02-16 11:13:00,D4669,C36919,Chennai,Mumbai,Mini,Credit Card,No Show,16.48,1260.83,2.0,3.2,4.6,3,Petrol,Corporate,2026-06-27 14:11:36.317239
204108,2025-02-28,2025-02-28 03:57:00,2025-02-28 04:31:00,D6288,C76333,Delhi,Mumbai,Bike,Cash,Completed,18.54,477.66,1.5,4.9,4.9,4,CNG,Corporate,2026-06-27 14:11:36.317258
204109,2025-02-02,2025-02-02 01:54:00,2025-02-02 02:11:00,D8174,C25556,Delhi,Chennai,Sedan,Debit Card,Cancelled,31.27,635.54,1.2,4.0,3.3,1,CNG,App,2026-06-27 14:11:36.317280
204110,2025-02-03,2025-02-03 05:11:00,2025-02-03 06:04:00,D4816,C80224,Chennai,Pune,Sedan,Cash,Cancelled,9.17,1336.23,1.5,3.9,3.0,1,CNG,App,2026-06-27 14:11:36.317298
204111,2025-02-06,2025-02-06 01:48:00,2025-02-06 02:51:00,D2913,C17458,Delhi,Bengaluru,Bike,Debit Card,No Show,39.89,497.53,2.0,4.0,4.7,4,Petrol,App,2026-06-27 14:11:36.317315
204112,2025-02-07,2025-02-07 19:12:00,2025-02-07 20:04:00,D1782,C32285,Chennai,Pune,Sedan,UPI,Completed,27.23,1012.15,1.2,3.1,4.3,3,Petrol,App,2026-06-27 14:11:36.317332
204113,2025-02-11,2025-02-11 04:21:00,2025-02-11 05:37:00,D2782,C72480,Mumbai,Chennai,Auto,UPI,Cancelled,1.71,1460.32,1.5,4.5,3.1,1,Petrol,Corporate,2026-06-27 14:11:36.317349
204114,2025-02-24,2025-02-24 05:08:00,2025-02-24 06:29:00,D5495,C44431,Pune,Pune,Sedan,UPI,Cancelled,13.09,1066.65,1.2,3.8,3.4,2,CNG,App,2026-06-27 14:11:36.317367
204115,2025-02-05,2025-02-05 00:57:00,2025-02-05 01:17:00,D7218,C10191,Hyderabad,Delhi,Sedan,UPI,Completed,17.41,1139.93,1.2,4.6,4.4,4,Diesel,Corporate,2026-06-27 14:11:36.317405
204116,2025-02-22,2025-02-22 23:56:00,2025-02-23 01:07:00,D6751,C96012,Chennai,Delhi,Bike,Credit Card,Completed,24.75,293.16,2.0,3.7,3.2,4,Diesel,App,2026-06-27 14:11:36.317436
204117,2025-02-02,2025-02-02 16:13:00,2025-02-02 16:31:00,D3330,C44911,Bengaluru,Hyderabad,Auto,Debit Card,Completed,5.7,372.71,1.2,4.5,4.6,0,Petrol,App,2026-06-27 14:11:36.317453
204118,2025-02-04,2025-02-04 02:03:00,2025-02-04 03:00:00,D2476,C49832,Chennai,Pune,Bike,UPI,Cancelled,9.86,1109.83,1.0,3.6,3.2,0,EV,App,2026-06-27 14:11:36.317479
204119,2025-02-01,2025-02-01 19:11:00,2025-02-01 20:18:00,D5871,C70475,Hyderabad,Hyderabad,Sedan,Cash,No Show,1.86,1219.55,2.0,3.0,4.5,2,CNG,Corporate,2026-06-27 14:11:36.317503
204120,2025-02-26,2025-02-26 13:55:00,2025-02-26 14:57:00,D5816,C21985,Pune,Bengaluru,SUV,Cash,No Show,20.73,826.89,1.0,4.2,3.3,4,Diesel,Corporate,2026-06-27 14:11:36.317523
204121,2025-02-17,2025-02-17 08:04:00,2025-02-17 08:19:00,D9236,C40635,Delhi,Pune,Sedan,Credit Card,Cancelled,12.2,389.56,2.0,3.3,4.7,0,CNG,App,2026-06-27 14:11:36.317541
204122,2025-02-27,2025-02-27 01:14:00,2025-02-27 01:57:00,D5841,C41708,Delhi,Bengaluru,Bike,Debit Card,No Show,9.76,1422.79,1.5,4.5,3.0,1,EV,Corporate,2026-06-27 14:11:36.317558
204123,2025-02-19,2025-02-19 16:58:00,2025-02-19 18:25:00,D9601,C18093,Mumbai,Hyderabad,Sedan,Debit Card,Completed,15.63,412.97,1.5,3.0,5.0,4,Petrol,Corporate,2026-06-27 14:11:36.317576
204124,2025-02-13,2025-02-13 21:41:00,2025-02-13 23:03:00,D8872,C51571,Chennai,Delhi,Sedan,UPI,No Show,21.59,994.91,2.0,3.1,3.2,0,Diesel,Corporate,2026-06-27 14:11:36.317599
204125,2025-02-22,2025-02-22 17:51:00,2025-02-22 18:14:00,D1293,C69366,Hyderabad,Chennai,Auto,Credit Card,No Show,6.98,745.38,1.0,3.9,3.1,3,EV,App,2026-06-27 14:11:36.317619
204126,2025-02-09,2025-02-09 11:29:00,2025-02-09 11:56:00,D6114,C52712,Hyderabad,Mumbai,Mini,Debit Card,No Show,7.67,272.86,2.0,4.2,3.4,2,CNG,App,2026-06-27 14:11:36.317636
204127,2025-02-05,2025-02-05 14:24:00,2025-02-05 15:09:00,D5332,C49127,Delhi,Hyderabad,Auto,Wallet,No Show,17.63,1122.2,1.0,4.1,3.3,2,Petrol,Corporate,2026-06-27 14:11:36.317659
204128,2025-02-14,2025-02-14 11:21:00,2025-02-14 11:45:00,D1836,C26489,Mumbai,Chennai,Mini,Wallet,Cancelled,2.34,1031.18,1.2,4.2,3.2,0,Petrol,Corporate,2026-06-27 14:11:36.317679
204129,2025-02-11,2025-02-11 05:43:00,2025-02-11 06:25:00,D6660,C61296,Chennai,Chennai,SUV,Wallet,Cancelled,15.94,1336.47,1.0,3.3,4.5,1,Petrol,Corporate,2026-06-27 14:11:36.317696
204130,2025-02-11,2025-02-11 18:24:00,2025-02-11 19:49:00,D8550,C30849,Chennai,Hyderabad,Sedan,Wallet,Cancelled,9.01,1275.19,1.5,4.6,4.8,0,CNG,App,2026-06-27 14:11:36.317714
204131,2025-02-12,2025-02-12 20:46:00,2025-02-12 21:22:00,D4733,C52685,Pune,Hyderabad,Mini,Credit Card,Completed,32.31,1430.39,1.2,,4.9,3,CNG,Corporate,2026-06-27 14:11:36.317731
204132,2025-02-25,2025-02-25 16:01:00,2025-02-25 16:25:00,D9295,C76788,Chennai,Bengaluru,Auto,UPI,Completed,37.42,357.78,1.2,4.6,3.1,1,Petrol,App,2026-06-27 14:11:36.317748
204133,2025-02-09,2025-02-09 17:00:00,2025-02-09 17:30:00,D8269,C55730,Chennai,Chennai,Bike,Cash,No Show,13.06,1167.88,2.0,4.6,4.5,3,Diesel,Corporate,2026-06-27 14:11:36.317788
204134,2025-02-26,2025-02-26 12:05:00,2025-02-26 12:15:00,D6906,C28752,Delhi,Chennai,Auto,Debit Card,Completed,20.61,407.31,1.2,4.3,3.4,1,Diesel,App,2026-06-27 14:11:36.317844
204135,2025-02-15,2025-02-15 04:04:00,2025-02-15 04:35:00,D4834,C71001,Bengaluru,Pune,Bike,Cash,Cancelled,12.61,859.39,1.2,4.9,3.5,4,EV,App,2026-06-27 14:11:36.317859
204136,2025-02-09,2025-02-09 14:50:00,2025-02-09 16:17:00,D1770,C16514,Mumbai,Mumbai,Auto,UPI,No Show,20.39,132.54,1.5,5.0,3.2,1,Petrol,Corporate,2026-06-27 14:11:36.317884
204137,2025-02-10,2025-02-10 23:53:00,2025-02-11 00:36:00,D2708,C31858,Chennai,Chennai,Bike,Wallet,No Show,39.95,1261.61,1.2,3.9,3.5,3,Petrol,App,2026-06-27 14:11:36.317902
204138,2025-02-02,2025-02-02 15:54:00,2025-02-02 16:01:00,D7300,C41810,Hyderabad,Mumbai,SUV,UPI,No Show,35.32,795.6,2.0,3.7,4.9,0,EV,App,2026-06-27 14:11:36.317917
204139,2025-02-25,2025-02-25 02:36:00,2025-02-25 03:39:00,D6479,C91583,Bengaluru,Mumbai,Auto,Wallet,Completed,8.77,108.38,1.2,4.4,3.6,4,CNG,App,2026-06-27 14:11:36.317932
204140,2025-02-17,2025-02-17 09:12:00,2025-02-17 09:53:00,D5642,C43032,Chennai,Pune,Auto,Credit Card,No Show,5.43,816.78,1.5,3.1,4.2,4,EV,App,2026-06-27 14:11:36.317966
204141,2025-02-14,2025-02-14 19:07:00,2025-02-14 19:23:00,D3565,C16165,Pune,Chennai,Auto,Cash,Cancelled,8.06,930.7,2.0,3.1,3.6,3,CNG,App,2026-06-27 14:11:36.317981
204142,2025-02-15,2025-02-15 04:25:00,2025-02-15 05:02:00,D3467,C69760,Delhi,Bengaluru,Auto,Wallet,Cancelled,17.79,632.47,1.5,4.5,4.3,3,Petrol,App,2026-06-27 14:11:36.318031
204143,2025-02-03,2025-02-03 19:33:00,2025-02-03 19:45:00,D7475,C38285,Hyderabad,Chennai,Bike,Credit Card,Cancelled,11.73,803.89,1.0,4.3,4.2,0,EV,App,2026-06-27 14:11:36.318064
204144,2025-02-18,2025-02-18 01:37:00,2025-02-18 03:02:00,D9565,C44368,Pune,Delhi,Mini,Wallet,Completed,32.11,804.71,1.0,,3.2,2,CNG,App,2026-06-27 14:11:36.318081
204145,2025-02-19,2025-02-19 14:13:00,2025-02-19 14:40:00,D7644,C25288,Mumbai,Hyderabad,Bike,Cash,Completed,7.3,367.76,1.0,4.8,3.9,4,Petrol,App,2026-06-27 14:11:36.318142
204146,2025-02-09,2025-02-09 21:25:00,2025-02-09 21:32:00,D4232,C30460,Chennai,Hyderabad,Mini,Cash,No Show,17.12,415.91,1.2,3.7,3.3,2,CNG,Corporate,2026-06-27 14:11:36.318168
204147,2025-02-04,2025-02-04 11:37:00,2025-02-04 13:00:00,D9146,C64011,Bengaluru,Delhi,SUV,UPI,Cancelled,39.98,166.09,1.5,3.3,3.3,3,EV,Corporate,2026-06-27 14:11:36.318186
204148,2025-02-18,2025-02-18 17:43:00,2025-02-18 18:07:00,D1842,C61598,Mumbai,Pune,Auto,Credit Card,No Show,20.39,320.01,1.2,3.3,4.3,1,EV,Corporate,2026-06-27 14:11:36.318203
204149,2025-02-18,2025-02-18 20:03:00,2025-02-18 21:25:00,D1761,C33450,Pune,Mumbai,Sedan,UPI,Cancelled,10.79,304.84,1.5,4.1,,2,Petrol,Corporate,2026-06-27 14:11:36.318220
204150,2025-02-05,2025-02-05 09:37:00,2025-02-05 11:02:00,D1743,C27875,Pune,Bengaluru,Auto,Debit Card,Cancelled,20.69,1303.73,1.5,3.1,4.5,3,Petrol,App,2026-06-27 14:11:36.318237
204151,2025-02-18,2025-02-18 04:29:00,2025-02-18 05:13:00,D9931,C77397,Mumbai,Pune,Bike,Wallet,No Show,8.85,1400.06,1.2,3.0,4.3,0,EV,Corporate,2026-06-27 14:11:36.318254
204152,2025-02-26,2025-02-26 04:27:00,2025-02-26 05:41:00,D9782,C29573,Delhi,Delhi,Auto,Cash,No Show,22.46,352.29,2.0,3.1,3.2,1,Petrol,App,2026-06-27 14:11:36.318272
204153,2025-02-20,2025-02-20 05:12:00,2025-02-20 05:38:00,D5049,C29141,Mumbai,Pune,Sedan,Wallet,Cancelled,33.91,565.08,1.5,3.3,5.0,3,CNG,Corporate,2026-06-27 14:11:36.318294
204154,2025-02-17,2025-02-17 01:26:00,2025-02-17 02:39:00,D8392,C50503,Bengaluru,Mumbai,Mini,Wallet,No Show,6.96,947.54,1.5,3.6,4.3,4,Diesel,App,2026-06-27 14:11:36.318315
204155,2025-02-21,2025-02-21 21:46:00,2025-02-21 22:39:00,D4730,C35971,Delhi,Pune,Mini,UPI,Cancelled,18.78,1040.87,2.0,4.1,4.7,2,CNG,Corporate,2026-06-27 14:11:36.318337
204156,2025-02-15,2025-02-15 15:30:00,2025-02-15 16:44:00,D9933,C84864,Bengaluru,Hyderabad,SUV,Credit Card,Completed,39.57,1459.4,1.2,4.3,4.5,1,Diesel,Corporate,2026-06-27 14:11:36.318357
204157,2025-02-13,2025-02-13 13:45:00,2025-02-13 14:01:00,D6533,C82538,Mumbai,Hyderabad,Mini,Credit Card,No Show,27.01,1067.08,1.0,4.5,3.0,0,Petrol,Corporate,2026-06-27 14:11:36.318373
204158,2025-02-04,2025-02-04 15:10:00,2025-02-04 16:16:00,D4587,C88368,Pune,Hyderabad,Mini,Wallet,No Show,7.81,633.73,2.0,4.0,4.7,2,Diesel,App,2026-06-27 14:11:36.318390
204159,2025-02-27,2025-02-27 19:38:00,2025-02-27 20:29:00,D9900,C57819,Chennai,Bengaluru,Auto,UPI,No Show,35.66,661.51,1.2,4.2,3.5,0,CNG,Corporate,2026-06-27 14:11:36.318407
204160,2025-02-06,2025-02-06 14:32:00,2025-02-06 15:43:00,D9415,C78207,Bengaluru,Delhi,SUV,Credit Card,No Show,2.59,717.52,1.2,3.2,4.2,1,Diesel,Corporate,2026-06-27 14:11:36.318424
204161,2025-02-07,2025-02-07 09:07:00,2025-02-07 10:22:00,D8402,C94652,Pune,Chennai,Auto,Wallet,No Show,37.54,1230.14,1.5,4.4,4.0,3,Diesel,Corporate,2026-06-27 14:11:36.318441
204162,2025-02-27,2025-02-27 09:20:00,2025-02-27 09:57:00,D4866,C69685,Chennai,Pune,Sedan,Cash,No Show,14.28,593.98,1.2,3.8,4.0,3,EV,App,2026-06-27 14:11:36.318458
204163,2025-02-06,2025-02-06 20:05:00,2025-02-06 21:15:00,D6208,C72255,Chennai,Bengaluru,Auto,Wallet,Cancelled,29.81,460.49,1.5,3.2,4.7,4,EV,Corporate,2026-06-27 14:11:36.318475
204164,2025-02-10,2025-02-10 18:42:00,2025-02-10 19:16:00,D6808,C14920,Delhi,Delhi,SUV,Cash,No Show,23.5,384.41,1.0,3.4,4.6,3,CNG,App,2026-06-27 14:11:36.318501
204165,2025-02-16,2025-02-16 12:53:00,2025-02-16 13:39:00,D1468,C17541,Pune,Bengaluru,Auto,UPI,Cancelled,25.96,461.76,2.0,3.2,3.1,0,Petrol,App,2026-06-27 14:11:36.318519
204166,2025-02-15,2025-02-15 20:37:00,2025-02-15 21:43:00,D2159,C78686,Delhi,Delhi,Sedan,Credit Card,Completed,19.19,231.24,1.2,4.5,4.9,1,Petrol,App,2026-06-27 14:11:36.318536
204167,2025-02-03,2025-02-03 12:05:00,2025-02-03 12:44:00,D3945,C95142,Delhi,Pune,SUV,Cash,Completed,26.85,791.82,1.0,4.4,3.3,0,CNG,App,2026-06-27 14:11:36.318559
204168,2025-02-16,2025-02-16 20:53:00,2025-02-16 21:11:00,D2148,C83224,Delhi,Hyderabad,SUV,Debit Card,Completed,22.44,465.62,1.5,3.9,3.7,2,Petrol,App,2026-06-27 14:11:36.318576
204169,2025-02-24,2025-02-24 04:17:00,2025-02-24 05:05:00,D4801,C96224,Delhi,Chennai,Bike,Credit Card,No Show,18.1,392.24,2.0,3.1,3.8,2,EV,App,2026-06-27 14:11:36.318594
204170,2025-02-22,2025-02-22 21:37:00,2025-02-22 22:26:00,D2880,C55216,Mumbai,Hyderabad,Auto,Credit Card,Completed,21.46,99.34,2.0,3.9,3.5,0,Petrol,App,2026-06-27 14:11:36.318616
204171,2025-02-18,2025-02-18 12:39:00,2025-02-18 12:50:00,D5881,C76231,Hyderabad,Hyderabad,Bike,Cash,No Show,5.52,947.55,2.0,5.0,4.5,0,Diesel,App,2026-06-27 14:11:36.318633
204172,2025-02-14,2025-02-14 22:29:00,2025-02-14 23:58:00,D4380,C41988,Pune,Hyderabad,Sedan,Credit Card,Completed,2.86,497.5,2.0,3.3,3.9,2,Petrol,Corporate,2026-06-27 14:11:36.318651
204173,2025-02-10,2025-02-10 10:01:00,2025-02-10 10:11:00,D1149,C34009,Mumbai,Chennai,Sedan,Debit Card,No Show,37.23,325.44,2.0,3.7,4.5,0,Petrol,Corporate,2026-06-27 14:11:36.318673
204174,2025-02-13,2025-02-13 09:53:00,2025-02-13 10:27:00,D6876,C71807,Hyderabad,Delhi,Mini,Cash,No Show,1.77,298.51,2.0,4.7,3.0,0,CNG,Corporate,2026-06-27 14:11:36.318690
204175,2025-02-06,2025-02-06 04:27:00,2025-02-06 04:55:00,D8936,C45612,Pune,Chennai,Bike,Credit Card,Completed,14.18,861.74,1.2,4.7,3.7,4,Diesel,Corporate,2026-06-27 14:11:36.318707
204176,2025-02-24,2025-02-24 15:43:00,2025-02-24 15:48:00,D4640,C87659,Bengaluru,Mumbai,Auto,Debit Card,No Show,23.73,303.65,1.0,4.8,4.8,0,Petrol,App,2026-06-27 14:11:36.318740
204176,2025-02-16,2025-02-16 08:46:00,2025-02-16 10:15:00,D4712,C84900,Chennai,Mumbai,Mini,Wallet,No Show,3.24,323.76,1.2,3.1,4.9,2,Diesel,Corporate,2026-06-27 14:11:36.318861
204178,2025-02-22,2025-02-22 21:27:00,2025-02-22 21:43:00,D6913,C61375,Chennai,Chennai,Bike,Debit Card,Cancelled,33.01,1441.13,2.0,5.0,3.3,3,Diesel,Corporate,2026-06-27 14:11:36.318956
204179,2025-02-17,2025-02-17 02:25:00,2025-02-17 03:18:00,D1863,C74552,Mumbai,Pune,Bike,Debit Card,Cancelled,32.97,1425.66,1.5,4.1,5.0,4,Diesel,Corporate,2026-06-27 14:11:36.318995
204180,2025-02-27,2025-02-27 20:22:00,2025-02-27 20:40:00,D9346,C83548,Mumbai,Mumbai,SUV,Credit Card,Cancelled,6.22,616.53,1.0,3.7,3.9,3,Petrol,Corporate,2026-06-27 14:11:36.319012
204181,2025-02-13,2025-02-13 09:06:00,2025-02-13 10:15:00,D8324,C13754,Bengaluru,Chennai,Mini,Wallet,Cancelled,29.18,890.38,1.5,4.4,4.6,0,Petrol,Corporate,2026-06-27 14:11:36.319030
204182,2025-02-05,2025-02-05 01:56:00,2025-02-05 02:29:00,D7571,C55289,Delhi,Pune,Bike,Credit Card,No Show,32.51,1227.47,2.0,4.8,4.1,4,Diesel,App,2026-06-27 14:11:36.319073
204183,2025-02-04,2025-02-04 13:07:00,2025-02-04 13:49:00,,C96535,Pune,Chennai,Sedan,Wallet,Cancelled,38.57,307.54,1.0,3.5,4.7,1,Diesel,App,2026-06-27 14:11:36.319091
204184,2025-02-25,2025-02-25 18:21:00,2025-02-25 18:48:00,D1389,C33024,Chennai,Bengaluru,SUV,Debit Card,Cancelled,27.03,1441.02,1.5,3.0,4.7,0,Petrol,Corporate,2026-06-27 14:11:36.319127
204185,2025-02-09,2025-02-09 00:06:00,2025-02-09 01:04:00,D5111,C11867,Mumbai,Hyderabad,SUV,Debit Card,Cancelled,31.31,1150.78,2.0,3.1,4.3,4,EV,App,2026-06-27 14:11:36.319150
204186,2025-02-15,2025-02-15 04:44:00,2025-02-15 04:50:00,D8631,C88244,Delhi,Hyderabad,SUV,Debit Card,Completed,26.23,840.71,1.5,4.3,4.9,4,Diesel,Corporate,2026-06-27 14:11:36.319168
204187,2025-02-18,2025-02-18 23:28:00,2025-02-18 23:34:00,D6921,C92003,Chennai,Mumbai,Auto,Debit Card,No Show,37.87,698.7,1.5,4.2,3.8,4,Diesel,App,2026-06-27 14:11:36.319190
204188,2025-02-17,2025-02-17 13:32:00,2025-02-17 14:41:00,D3270,C65041,Mumbai,Hyderabad,Sedan,Wallet,Cancelled,12.91,321.14,1.0,4.1,4.2,1,Diesel,App,2026-06-27 14:11:36.319210
204189,2025-02-22,2025-02-22 07:15:00,2025-02-22 07:33:00,D4952,C98394,Bengaluru,Delhi,SUV,UPI,Completed,34.91,895.62,1.2,3.8,3.5,4,Petrol,Corporate,2026-06-27 14:11:36.319235
204190,2025-02-01,2025-02-01 10:28:00,2025-02-01 11:57:00,D2832,C20209,Hyderabad,Pune,Mini,Wallet,Completed,14.03,946.17,1.2,4.7,3.5,4,CNG,Corporate,2026-06-27 14:11:36.319252
204191,2025-02-16,2025-02-16 09:47:00,2025-02-16 10:51:00,D6262,C18512,Mumbai,Bengaluru,Sedan,Debit Card,Cancelled,6.68,1180.14,2.0,3.4,3.2,2,Petrol,App,2026-06-27 14:11:36.319274
204192,2025-02-02,2025-02-02 17:10:00,2025-02-02 17:30:00,D9055,C76771,Pune,Hyderabad,SUV,Wallet,No Show,6.64,621.73,1.2,3.3,3.7,3,EV,Corporate,2026-06-27 14:11:36.319294
204193,2025-02-24,2025-02-24 07:38:00,2025-02-24 08:24:00,D2216,C31010,Pune,Hyderabad,Sedan,Wallet,No Show,29.1,638.29,2.0,3.0,3.2,3,Diesel,Corporate,2026-06-27 14:11:36.319312
204194,2025-02-10,2025-02-10 13:33:00,2025-02-10 14:51:00,D1371,C60552,Bengaluru,Bengaluru,Sedan,UPI,No Show,15.48,1410.78,1.0,3.9,3.4,3,Diesel,App,2026-06-27 14:11:36.319329
204195,2025-02-04,2025-02-04 19:44:00,2025-02-04 20:01:00,D8689,C41690,Chennai,Chennai,Sedan,Debit Card,No Show,28.75,1066.59,1.0,4.9,3.3,3,CNG,Corporate,2026-06-27 14:11:36.319346
